,tweet_id,event,text,category
1381,552812188315172864,charliehebdo,The car used by armed gunmen who stormed the Paris offices of satirical newspaper #CharlieHebdo Photo D Faget #AFP ,nonrumour
1382,553103832717094912,charliehebdo,The letter from The Independent's Deputy Editor In solidarity with #CharlieHebdo ,nonrumour
1383,553163722378977282,charliehebdo, As with 9 11 most French residents will remember for a long time where they were on January 7 2015 #CharlieHebdo,nonrumour
1384,552848701312737280,charliehebdo,PHOTO Forensic experts examine the car believed to have been used as the escape vehicle in the Charlie Hebdo attack ,nonrumour
1385,553511977478537216,charliehebdo,Google is donating nearly 300 000 to Charlie Hebdo ,nonrumour
1386,553498106588049408,charliehebdo,Wow cover #charliehebdo ,nonrumour
1387,552787144415404032,charliehebdo,Police car with bullet holes in front of Charlie hebdo headquarter Photo ,nonrumour
1388,553177465883873280,charliehebdo,At my mom in Paris right before the new year #beforetragedy #jesuischarlie #whowouldhaveknown #booksfromchildhood lt 3 ,nonrumour
1389,552841287670308865,charliehebdo,In 2012 the Syrian Presidents warned western governments not to back terrorism in #Syria #CharlieHebdo #ParisShooting,nonrumour
1390,553581227165642752,charliehebdo,We are hearing gunfire at the siege at the printing building at Dammartin 2 ambulances raced past ,nonrumour
1391,552838479844216833,charliehebdo,These four pillars of press freedom gone #CharlieHebdo ,nonrumour
1392,552984511051751425,charliehebdo, We have to WAKE UP America has to acknowledge that we are still at war w terrorism #ParisShooting #JeSuisCharlie ,nonrumour
1393,553546878902861825,charliehebdo,French police release pic of two suspects from Thursday shooting of officer as hostage situation unfolds in Paris ,nonrumour
1394,553137476135432194,charliehebdo,#Islam is not the #terrorists who attacked Charlie Hebdo Islam is the policeman who died defending Charlie Hebdo ,nonrumour
1395,553162401940770816,charliehebdo,The Earth without Art is just 'Eh' #streetart #JeSuisCharlie ,nonrumour
1396,553538483474534400,charliehebdo,beautiful #JeSuisCharlie cover for next week ,nonrumour
1397,553160244847984640,charliehebdo,Two mosque attacks reported in wake of Charlie Hebdo attack #C4News,nonrumour
1398,552835221859483649,charliehebdo, Our thoughts are w our allies over in France spokesman says #CharlieHebdo ,nonrumour
1399,553165231275663361,charliehebdo,We are not afraid #jesuischarlie ,nonrumour
1400,553488850363101184,charliehebdo,Analysis The story of the police officer killed in the #CharlieHebdo attack is no longer in the headlines why ,nonrumour
1401,553181997041217537,charliehebdo,#CharlieHebdos most controversial religious covers explained PHOTOS ,nonrumour
1402,552805638024077312,charliehebdo,It is speculative but judging by video amp imagery from scene of #CharlieHebdo attack these gunmen are not amateurs they look experienced ,nonrumour
1403,552786116404072448,charliehebdo,10 28am Charlie Hebdo account mocks ISIS leader wishing him good health and best wishes ,nonrumour
1404,553227220765130752,charliehebdo,A 60 second tribute to the victims of the #CharlieHebdo attack ,nonrumour
1405,552824320389435392,charliehebdo,4 cartoonists who died in the attack on #CharlieHebdo AFP ,nonrumour
1406,553552493561798656,charliehebdo,Police forces take position by the kosher grocery store in Saint Mande near Porte de Vincennes in Paris #AFP ,nonrumour
1407,552847230693310466,charliehebdo,#JeSuisCharlie used across the world to show solidarity with #CharlieHebdo shooting victims ,nonrumour
1408,552822465047437314,charliehebdo,Terrorists have opened fire in the Charlie Hebdo newsroom in Paris killing twelve people and wounding many others ,nonrumour
1409,552849194944167936,charliehebdo,The terrorist attack in Paris is beyond obscenity It is a violent assault on freedom of the media and freed of expression for all peoples ,nonrumour
1410,552847548776742914,charliehebdo,Please RT #CharlieHebdo attack has another victim Via #ParisShooting ,nonrumour
1411,552838568717344769,charliehebdo,#CharlieHebdo Now is the time to uphold freedoms not give in to fear ,nonrumour
1412,553174639158231041,charliehebdo,RT The Earth without Art is just 'Eh' #streetart #JeSuisCharlie ,nonrumour
1413,552817061203050496,charliehebdo,Video posted online appears to show gunmen fleeing after attack on #CharlieHebdo magazine office in Paris ,nonrumour
1414,552833483325059072,charliehebdo,Any faith that cannot withstand humor even vicious humor is a pathetic faith Satire can help religion see our own flaws #CharlieHebdo,nonrumour
1415,552838134627860480,charliehebdo,One of my favourites particularly relevant right now #CharlieHebdo ,nonrumour
1416,552827349667176448,charliehebdo,#CharlieHebdo cartoonist was on al Qaeda's wanted list Pic EPA ,nonrumour
1417,553183099610095616,charliehebdo,Wait printing the #CharlieHebdo cartoons is too offensive but putting a wounded policeman about to be executed on your front page isn't ,nonrumour
1418,553532507623546881,charliehebdo,This is what courage and duty look like #CharlieHebdo ,nonrumour
1419,552837310707171328,charliehebdo,Charlie Hebdo Now is the time to uphold freedoms not give in to fear says ,nonrumour
1420,553485654030446592,charliehebdo,So all you #JeSuisCharlie sheep you make me sick condemn the killings but don't make heroes and martyrs out of the racist idiots ,nonrumour
1421,552844643097120768,charliehebdo,I'm a Muslim journalist Although I disagree w anti Islam cartoons my faith compels me to respect the rights of others #JeSuisCharlie,nonrumour
1422,553487625815064576,charliehebdo,Stop today's flogging of You Can't 'condemn' Charlie hebdo attack yet flog imprison freethinkers #FreeRaif,nonrumour
1423,553193480319942656,charliehebdo,The victims of the #CharlieHebdo attack ,nonrumour
1424,552842580929826816,charliehebdo,When you feel justified in killing people over cartoons you have clearly lost your mind #CharlieHebdo,nonrumour
1425,553531802347122689,charliehebdo,#France's most famous cartoonist 87 yr old Uderzo father of Asterix comes out of retirement for #CharlieHebdo ,nonrumour
1426,553224215676354560,charliehebdo,Attackers killed Charlie Hebdo's chief cartoonists where they sat before massacring nearly everyone else in the room ,nonrumour
1427,552831506041683970,charliehebdo,Is this the day that free speech died a little cartoonist's poignant response to the #CharlieHebdo attack ,nonrumour
1428,553144889811402752,charliehebdo,Minute's silence at Guardian office for #CharlieHebdo ,nonrumour
1429,553182889379397632,charliehebdo,Time for every Western Country 2 stand up amp say #JeSuisCharlie #IAmCharlieHebdo ,nonrumour
1430,552791831390732289,charliehebdo,Appalled to hear news of apparent terrorist attack in Paris My thoughts are with the family and friends of those killed ,nonrumour
1431,552817675408523264,charliehebdo,French media calling #CharlieHebdo attack the worst attack in France in decades ,nonrumour
1432,552796619104866304,charliehebdo,Here are some of the satirical pictures Charlie Hebdo have produced #freespeech #BanIslam ,nonrumour
1433,552847218403581953,charliehebdo, We surrender publishes pic of woman reading #CharlieHebdo blurs out cartoon cover ,nonrumour
1434,553139573019406336,charliehebdo,We stand united with the victims of the brutal attack in Paris and with the people of France #JeSuisCharlie RT ,nonrumour
1435,552793759210307584,charliehebdo,Not 1st attack on #CharlieHebdo Office was firebombed on 2 Nov '11 over controvers caricature of Prophet Muhammad ,nonrumour
1436,552980299769200640,charliehebdo,Crowd gathered at Union Square in NYC right now to memorialize those killed in #CharlieHedbo attack #JeSuisCharlie ,nonrumour
1437,553590881371320323,charliehebdo,Pencil Eraseris mightier than the sword #CharlieHebdo ,nonrumour
1438,553126492579053568,charliehebdo,Hero police officer executed in street was 42 year old married Muslim Ahmed Merabet #CharlieHebdo,nonrumour
1439,553185404657352704,charliehebdo,For those who like me wish Christooher Hitchens were here to comment do read this via #JeSuisCharlie,nonrumour
1440,553113944219320320,charliehebdo,The most eloquent responses to today's tragedy have come from the cartoonists #JeSuisCharlie RT ,nonrumour
1441,552841583251701761,charliehebdo, changes its avatar on Twitter to Je Suis Charlie after attack on #CharlieHebdo ,nonrumour
1442,553480287045554176,charliehebdo,Apple the Je suis Charlie banner on your french site is pointless host Charlie Hebdo on your kiosk for free _NOW_ And stop censorship ,nonrumour
1443,552842342143905794,charliehebdo,The problem isnt Islam The problem is assholes Every religion has em #JeSuisCharlie,nonrumour
1444,553135255583219712,charliehebdo,We are observing a minute's silence today at 11am If you support press freedom please share amp join us #JeSuisCharlie ,nonrumour
1445,553582801833185280,charliehebdo,Special forces #GIGN storm building in #Dammartin where #CharlieHebdo suspects holed up ,nonrumour
1446,553197181151481857,charliehebdo,The building of 1 of the biggest TV channels in Germany Berlin today We are with you #PrayForParis #JeSuisCharlie ,nonrumour
1447,553169577228926976,charliehebdo,#CharlieHebdo the magazine will be published next Wednesday as usual says magazine lawyer Print run 1 million copies ,nonrumour
1448,553174536028303360,charliehebdo,World sends messages of condolence outrage defiance via #JeSuisCharlie after Paris attack ,nonrumour
1449,553215313807163392,charliehebdo,To all my friends in France Paris JE SUIS CHARLIE #JeSuisCharlie JB ,nonrumour
1450,553546679161745408,charliehebdo,French police are looking for two more suspects in the #Montrouge shooting ,nonrumour
1451,553143905039159297,charliehebdo,Hundreds of Muslims in Sweden celebrate terrorist attack on Charlie Hebdo in France shouting Islam will take over the world ,nonrumour
1452,552829046485434368,charliehebdo,Daily Mail describing Charlie Hebdo as notoriously anti Islamic magazine in Paris See what's already happening ,nonrumour
1453,553172900270727169,charliehebdo,The threat of violence should not become an excuse or justification for restricting freedom of speech #JeSuisCharlie ,nonrumour
1454,553483906096185345,charliehebdo,RT Um the International Business Times is running a piece blaming #CharlieHebdo attack on Israel h,nonrumour
1455,552840037642297345,charliehebdo,Cartoonists Georges Wolinski and Cabu are among victims of attack on #CharlieHebdo in Paris ,nonrumour
1456,553159409476837376,charliehebdo,Amazing pic of observing a minutes silence at their #Paris HQ for #CharlieHebdo attack victims ,nonrumour
1457,553163862707818496,charliehebdo,Flags at half mast in Whitehall and Downing Street #charliehebdo ,nonrumour
1458,552824162969210880,charliehebdo,Follow the latest updates on the deadly shooting at the Paris offices of the satirical newspaper Charlie Hebdo ,nonrumour
1459,553129478008758272,charliehebdo,A few of the best cartoons drawn amp shared in solidarity with #CharlieHebdo after yesterday's massacre #JeSuisCharlie ,nonrumour
1460,552840905213083648,charliehebdo,The magazine attacked in Paris has a history of bold satire #CharlieHebdo #ParisShooting ,nonrumour
1461,552815293349650433,charliehebdo,Stop hijacking our faith you crazed murderers Thoughts and prayers with victims amp their families #Charliehebdo,nonrumour
1462,553570818031374336,charliehebdo,PHOTOS Two standoffs in Paris #ParisShooting #CharlieHebdo ,nonrumour
1463,553555207410700289,charliehebdo,25 journalists from Charlie Hebdo took their first step toward publishing their next issue ,nonrumour
1464,553547659404148736,charliehebdo,URGENT French police release names and mug shots of suspects in Montrouge shooting ,nonrumour
1465,552816539175763969,charliehebdo,Shooting at Paris office of #CharlieHebdo magazine ranks as one of the deadliest attacks on Paris in 20 years ,nonrumour
1466,552836844560609281,charliehebdo,Counter terrorism expert Colonel Mike Dewar says Paris will have been put on virtual shutdown #CharlieHebdo ,nonrumour
1467,553196263064498176,charliehebdo,The unarmed policeman executed by the Charlie Hebdo terrorists was a Muslim ,nonrumour
1468,552816686752358401,charliehebdo,This is a time to stand with the victims condemn terror and remind people of Breivik Mcveigh and others #perspective #CharlieHebdo,nonrumour
1469,552979275776032768,charliehebdo,A beautiful sight of solidarity with #CharlieHebdo #ParisShooting ,nonrumour
1470,553207514222063618,charliehebdo,Cartoonists fight back This may be the best yet #JeSuisCharlie ,nonrumour
1471,553170984824733698,charliehebdo,UK border security increased after #CharlieHebdo attack terror threat level unchanged UK home secretary ,nonrumour
1472,553128325217275905,charliehebdo,#EU flags are flying at half mast in Brussels today RT #JeSuisCharlie ,nonrumour
1473,553206096131670016,charliehebdo,After #CharlieHebdo the cowardice of India's liberals and our unwillingness to stand up for freedom of expression ,nonrumour
1474,553567076728963073,charliehebdo,Zuckerberg on #CharlieHebdo Facebook will protect free speech ,nonrumour
1475,553590811355795456,charliehebdo,I see humans but no humanity #LiberteDExpression #JeSuisCharlie #charliehebdo ,nonrumour
1476,552837775498964992,charliehebdo,I hope one day no one will insult the Prophet not because of terrorist threats but because he is universally respected #CharlieHebdo,nonrumour
1477,553228537084116993,charliehebdo,15 Cartoons From Artists Responding to #ParisShooting #CharlieHebdo #freespeech Please RT ,nonrumour
1478,553165824979386368,charliehebdo,This is how Frances top sports newspaper covered the #CharlieHebdo killings ,nonrumour
1479,553548404102414337,charliehebdo,Still amazed by Uderzo's tributes to #CharlieHebdo He's 87 but style line attitude unchanged #InimitableGaul ,nonrumour
1480,553480876315901953,charliehebdo,An estimated 6000 Jews left France last year and the international media paid no heed ,nonrumour
1481,553174338380517376,charliehebdo,Those turning on Muslims after yesterdays vile atrocity are doing exactly what terrorists want them to do Me ,nonrumour
1482,553570681619640320,charliehebdo,Israeli SWAT team unit specializing in hostage situations on standby ready to travel to Paris to assist French ,nonrumour
1483,553550030553243650,charliehebdo, Armed and dangerous Appeal for info about suspects in policewoman shooting #ParisAttacks ,nonrumour
1484,552838074636718080,charliehebdo,The attack on Charlie Hebdo is an attack on freedom The leading article from the new Spectator magazine ,nonrumour
1485,553214219899117568,charliehebdo,Cartoonist promises to draw Mohamed every day for the rest of the year #CharlieHebdo ,nonrumour
1486,553229808260632578,charliehebdo,One victim killed in the attack on Charlie Hebdo was a Muslim policeman Ahmed Merabet ,nonrumour
1487,553215523602046976,charliehebdo,Why isn't publishing the #CharlieHebdo cartoons ,nonrumour
1488,552837268160135169,charliehebdo,The cartoonist's response to the #CharlieHebdo attack ,nonrumour
1489,553544266526760960,charliehebdo,Photos from the manhunt for #CharlieHebdo suspects and ongoing hostage situations ,nonrumour
1490,553591049541914624,charliehebdo,BREAKING Suspects in the #CharlieHebdo massacre killed by police local mayor tells CNN ,nonrumour
1491,553583809602801665,charliehebdo,FRENCH POLICE START RAID ON CHARLIE HEBDO SUSPECTS' HIDEOUT ,nonrumour
1492,553151749008424960,charliehebdo,Today's #frontpage Across the globe #JeSuisCharlie becomes rallying cry ,nonrumour
1493,553213362713399297,charliehebdo,These cartoons are poignant tributes to victims of the Charlie Hebdo attack ,nonrumour
1494,552846287314640897,charliehebdo,#JeSuisCharlie The hashtag of solidarity after Paris attack that killed 12 via ,nonrumour
1495,553591653647138816,charliehebdo,It would have been nice to take them alive but it feels good that theyre dead #JeSuisCharlie ,nonrumour
1496,552844593046097920,charliehebdo,Can't sleep tonight thoughts with my French cartooning colleagues their families and loved ones #CharlieHebdo ,nonrumour
1497,553198107278987264,charliehebdo,We're not responsible of this is a fake and maybe a scam Avoid it #OpCharlieHebdo #JeSuisCharlie #CharlieHebdo,nonrumour
1498,553226624976420864,charliehebdo,Obama supports 'moderate' Muslims #CharlieHebdo #Nosharia #tcot #tgdn #teaparty #PJNET #ccot #RedNationRising ,nonrumour
1499,553143519536500738,charliehebdo,#BREAKING Satirical weekly #CharlieHebdo will come out next week despite bloodbath Editorialist ,nonrumour
1500,553187683510812672,charliehebdo,Surviving Charlie Hebdo staff say they'll publish next week with 1m print run ,nonrumour
1501,552848013778251777,charliehebdo,Free speech must not be silenced in the wake of Charlie Hebdo attack writes ,nonrumour
1502,552978435090681856,charliehebdo,Full editorial on slain #CharlieHebdo journalists #JeSuisCharlie ,nonrumour
1503,552789443644751872,charliehebdo,If this cartoon is why #CharlieHebdo staff have been shot at all publications should show solidarity and republish ,nonrumour
1504,553587920398221313,charliehebdo,Video Bangs heard coming from site of hostage situation in Paris neighborhood of Vincennes on Vine ,nonrumour
1505,552823949311369216,charliehebdo,If like me you teased #KirbyDelauter step up your free speech game and print a #CharlieHebdo image unblurred ,nonrumour
1506,553209912550240256,charliehebdo,Steve Bell on the Charlie Hebdo attack cartoon ,nonrumour
1507,552815091331366912,charliehebdo,George Orwell If liberty means anything at all it means the right to tell people what they do not want to hear #CharlieHebdo,nonrumour
1508,552823829333291010,charliehebdo,I would rather die standing up than live life on my knees #JeSuisCharlie #IamCharlie ,nonrumour
1509,553143987377561600,charliehebdo,The Pen Is Mightier Than The Sword 28 Cartoonists Pay Tribute To Charlie Hebdo Victims ,nonrumour
1510,552845671477153793,charliehebdo,Angela Merkel condemned the #CharlieHebdo attack on freedom of speech and the press Obama did not Shameful ,nonrumour
1511,553112230292496384,charliehebdo,#ICYMI UnReal Toon We stand with you Charlie Hebdo via with #CharlieHebdo ,nonrumour
1512,552983300730404864,charliehebdo,Cowards Liberal Media Refuses To Show #CharlieHebdo Cartoons But #RedNationRising Is NOT #IslamIsTheProblem ,nonrumour
1513,553137557601812480,charliehebdo,UPDATED Blast erupts near French mosque in wake of #CharlieHebdo attack according to report ,nonrumour
1514,552838287929663489,charliehebdo,Does somebody want to tell me how ISIS isn't Islam again after murdering 12 in #France over a cartoon over muhammed ,nonrumour
1515,552980760500916225,charliehebdo,#Iran'ian regime has been initiated nourished the idea of killing fatwa starting with Salman Rushdie #JeSuisCharlie ,nonrumour
1516,553472557978902529,charliehebdo,New York Times Square #JeSuisCharlie ,nonrumour
1517,552796895513681920,charliehebdo,#CharlieHebdo Hollande Media shooting was 'undoubtedly terrorist attack' Photo Kenzo Tribouillard #AFP ,nonrumour
1518,553532452472238080,charliehebdo,French envoy's #CharlieHebdo #Twitter photo goes viral #ParisTerror ,nonrumour
1519,553219195056693249,charliehebdo,Don't forget France gave us the Statue of Liberty our symbol of freedom #JeSuisCharlie ,nonrumour
1520,553122276913471488,charliehebdo,Above us only sky #CharlieHebdo ,nonrumour
1521,552833197084778496,charliehebdo,Social media users show solidarity for #CharlieHebdo with #JeSuisCharlie hashtag ,nonrumour
1522,552821810224304128,charliehebdo,Assange The world must now avenge Charlie Hebdo by swiftly republishing all their cartoons Censorship attacks are a losing move ,nonrumour
1523,553117623568068608,charliehebdo,RT A few of the best cartoons drawn amp shared in solidarity with #CharlieHebdo after yesterday's massacre ,nonrumour
1524,552836167029514240,charliehebdo,MT The sort of free expression all authoritarians tolerate from Syrian artist Ali Farzat #JeSuisCharlie ,nonrumour
1525,552842642216988672,charliehebdo,Oh and the cover of today's edition of Charlie Hebdo mocked Michel Houellebecq for writing an Islamophobic novel ,nonrumour
1526,552836975741632514,charliehebdo,Murderers hijacked religion just as the far right will hijack the murders Cycle of hate #CharlieHebdo,nonrumour
1527,552848704819183616,charliehebdo,The attack on Charlie Hebdo is an obscenity Everyone civilized must show solidarity with France Vive la France Vive la presse libre ,nonrumour
1528,552812572731527168,charliehebdo,RIP #CharlieHebdo jihadist terrorist victims This is why I'd tweeted it was so important for Muslims to openly not be offended by cartoons,nonrumour
1529,553100996855885824,charliehebdo,I'm so sick of ppl tiptoeing around the fact that this was an ISLAMIC attack The politically correct bullshit needs to stop #CharlieHebdo,nonrumour
1530,553157352091025408,charliehebdo,Cartoonists around the world continue to show support for #CharieHebdo this by famous #DRCongo's Kash #JeSuisCharlie ,nonrumour
1531,552983003308515328,charliehebdo,Incredibly sad pic of #CharlieHebdo cartoonist Wolinski's desk posted by his daughter Papa est parti pas Wolinski ,nonrumour
1532,553464709899616257,charliehebdo, 55 Why was Charlie Hebdo magazine targeted in the Paris shooting #CharlieHebdo In February ,nonrumour
1533,553205691742425088,charliehebdo,RT If you support this #freedom fighter #StopIslamists #FreedomOfSpeech #CharlieHebdo #RedNationRising ,nonrumour
1534,552827133500719104,charliehebdo,How the #CharlieHebdo terrorist attack unfolded ,nonrumour
1535,552846905819291649,charliehebdo,#CharlieHebdo Uncensored video of Shooting #cabu Bernard Maris #Wolinski #attentat #Tignous #fusillade,nonrumour
1536,553489907524829184,charliehebdo, Charlie Hebdo has had a long tradition of disrespect and provocation #CharlieHebdo 623 ,nonrumour
1537,553535468290453504,charliehebdo,#CharlieHebdo attacker We dont kill women but you have to convert to Islam read the Quran and wear a veil ,nonrumour
1538,553131566172737536,charliehebdo,Charlie Hebdo shooting reports of attacks on Mosques in France live updates ,nonrumour
1539,552813160110252032,charliehebdo,You can twist and turn it as you like Publishing cartoons is not a crime Using them as an excuse for religious fascism is #CharlieHebdo,nonrumour
1540,553152831050362882,charliehebdo, on what we know about the suspects in the #CharlieHebdo attack ,nonrumour
1541,552845654637436928,charliehebdo,Get the #CharlieHebdo cover on the front page of all our newspapers tomorrow Solidarity triumphs evil Like paper beats rock ,nonrumour
1542,552835794646212608,charliehebdo,A satire on Mohammed can get you killed A satire on Hindu God can get You 300 Crs And still Hindus should learn tolerance #CharlieHebdo,nonrumour
1543,553483707122995201,charliehebdo,They should stop making attacks they are giving a bad image to Islam #CharlieHebdo ,nonrumour
1544,553107688591089664,charliehebdo,Reasons for Death 19th Century World Wars Ship Disasters Famine Revolutions 2015 Cartoons #CharlieHebdo #ParisShooting #JeSuisCharlie,nonrumour
1545,553186577850335232,charliehebdo,French authorities are conducting an intense manhunt for the Charlie Hebdo attack suspects ,nonrumour
1546,553151132949053440,charliehebdo, 433 Charlie Hebdo shooting World leaders condemn attack in Paris #CharlieHebdo Masked gunm ,nonrumour
1547,553159773555023872,charliehebdo,For people to even try and say that the Paris shootings were staged is disgusting Ahmed was murdered in broad day light #JeSuisCharlie,nonrumour
1548,553235271169638400,charliehebdo,Washington USA Seattle #CharlieHebdo 666 Satirical Newspaper Charlie Hebdo Braved Earlier Attack And Threats Befor,nonrumour
1549,553463773844238337,charliehebdo,Steve Bell on the Charlie Hebdo attackers cartoon ,nonrumour
1550,553581209193050112,charliehebdo,Gunfire and explosions at printworks where #CharlieHebdo suspects are holed up ,nonrumour
1551,553195806899970048,charliehebdo,After Paris Obama vows vigilance on terrorism as he releases Gitmo prisoners #TCOT via ,nonrumour
1552,552829971631472640,charliehebdo,French MP says those who attacked Charlie Hebdo are murderers and barbarians ,nonrumour
1553,553214783647145984,charliehebdo,#JeSuisCharlie Solidarity Freedom ,nonrumour
1554,553115341338198016,charliehebdo,The Extremist Muslims are actually obeying The Qur'an The Moderate Muslims merely stand by and watch #CharlieHebdo,nonrumour
1555,553555848794877952,charliehebdo,Its horrible that Paris has to deal with all these violent attacks What a way to start 2015 ,nonrumour
1556,553201549997277185,charliehebdo,This is why I and other Muslims won't apologise for the Charlie Hebdo attacks ,nonrumour
1557,552812951208722432,charliehebdo,Charlie Hebdo attack what we know so far live updates ,nonrumour
1558,553545782050045952,charliehebdo,Prince Harry signs the book of condolence at the French Embassy in London #CharlieHebdo via ,nonrumour
1559,553590072373968897,charliehebdo,JUST IN Two brothers responsible for Charlie Hebdo massacre have been killed in Dammartin standoff according to multiple reports,nonrumour
1560,553129378969047043,charliehebdo,Much respect to for this Seriously thank you ,nonrumour
1561,553124563266306048,charliehebdo,Reports of an explosion at a kebab shop close to a mosque near Lyon No indication of link to #CharlieHebdo attack ,nonrumour
1562,552811319079227393,charliehebdo,#CharlieHebdo shooting what we know so far ,nonrumour
1563,553196035133440000,charliehebdo,It is very disappointing to read about journalists objecting to the freedom of expression ,nonrumour
1564,552837814946394112,charliehebdo,#JeSuisCharlie The internet unites against #CharlieHebdo terrorists ,nonrumour
1565,552981296839131136,charliehebdo,Good article on why we are not all Charlie Hebdo via and ,nonrumour
1566,552815443959091200,charliehebdo,Charlie Hebdo the magazine that dared to poke fun at religion ,nonrumour
1567,553145736045801472,charliehebdo,France marks minute of silence for victims of #CharlieHebdo ,nonrumour
1568,553135106609922049,charliehebdo,I normally don't do politics on here but totally shocked by the events of yesterday and heartened by the world's reaction #JeSuisCharlie,nonrumour
1569,553126517187047424,charliehebdo,We stand in solidarity with our Ally #France #CharlieHebdo ,nonrumour
1570,552824383816073216,charliehebdo,#CharlieHebdo Paris media attack kills 4 cartoonists including chief editor #AFP ,nonrumour
1571,553187959835725824,charliehebdo,We are against Barbarians USA Europa and Israel #RespectForMuslims #CharlieHebdo #JeSuisCharlie ,nonrumour
1572,552802515969138688,charliehebdo,Video has emerged showing the moment gunmen opened fire at #CharlieHebdo's HQ in Paris ,nonrumour
1573,552848961372176384,charliehebdo, I prefer to die standing than to live on my knees Charb editor of #CharlieHebdo killed today #JeSuisCharlie ,nonrumour
1574,553140194606469121,charliehebdo,A sea of #JeSuisCharlie signs held by French nationals in Sydney for #CharlesHebdo victims ,nonrumour
1575,552810166744547328,charliehebdo,My timeline is full of Muslims condemning #CharlieHebdo attacks just like the rest of the world ,nonrumour
1576,552825402872590336,charliehebdo,RT to fuck terrorism ,nonrumour
1577,552842236883652609,charliehebdo,#CharlieHebdo Now is the time to uphold freedoms not give in to fear ,nonrumour
1578,553220369721483266,charliehebdo,The policeman killed at point blank range in #CharlieHebdo attack was Muslim Need more proof that Terrorists have no religion #RIPAhmed,nonrumour
1579,553591518619893760,charliehebdo,There is no death penalty in France Good that those terrorist killers are killed #CharlieHebdo,nonrumour
1580,553525290908262400,charliehebdo,Nah it isn't though RT This is just brilliant #charliehebdo #sonyhack ,nonrumour
1581,553222048924049408,charliehebdo,#CharlieHebdo will print 1 million copies next week ,nonrumour
1582,553586940856242178,charliehebdo,BREAKING Police forces storm Paris kosher grocery where gunman holds 5 hostages woman seen leaving ,nonrumour
1583,553216451780554752,charliehebdo,This Is Why I and Other Muslims Won't Apologize for the Charlie Hebdo Attacks ,nonrumour
1584,553145422097969152,charliehebdo, has returned from holidays with a #CharlieHebdo tribute cartoon #JeSuisCharlie ,nonrumour
1585,553222727700865025,charliehebdo,Several mosques in France allegedly attacked after the #CharlieHebdo massacre ,nonrumour
1586,552848653980033025,charliehebdo, calls #CharlieHebdo stupid amp calls for editorial common sense Capitulation of free speech h t ,nonrumour
1587,552826238407294977,charliehebdo,Twitter users say 'I am Charlie' in solidarity with victims 58k tweets amp counting #CharlieHebdo #JeSuisCharlie ,nonrumour
1588,553592023392202752,charliehebdo,Some hostages seen leaving Paris kosher market after police raid ,nonrumour
1589,553548440563908611,charliehebdo,call me foolish but this girl holding #JeSuisCharlie hiding her face in a ghostly looking #Aleppo #Syria made me cry ,nonrumour
1590,552846544320618496,charliehebdo,Egyptian paper Al Masry Al Youm has taken bold step of publishing some of Charlie Hebdo's controversial front covers ,nonrumour
1591,552848653132767232,charliehebdo,Editor Stephane Charbonnier 4 cartoonists reported killed in #CharlieHebdo attack AP photo ,nonrumour
1592,553543467427577858,charliehebdo,Freedom of Expression in France not consistent So how can they claim #IAmCharlieHebdo Or #JeSuisAhmed #IamAhmed #IamCharlie #CharlieHebdo,nonrumour
1593,552835288725061635,charliehebdo,Again when a cartoon is worth 1000 words By Robert Mankoff The Sept 2012 #CharlieHebdo ,nonrumour
1594,552815993165467649,charliehebdo,#CharlieHebdo editor wasn't afraid If extremists are not amused by our cartoons they don't need to buy them ,nonrumour
1595,553575302392455169,charliehebdo,Mad respect for this girl in the ruins of Aleppo Syria holding up a #JeSuisCharlie sign ,nonrumour
1596,553545384069328896,charliehebdo,Hackers Supporting ISIS Hacking French Websites and Putting Up Anti Charlie Hebdo Messages ,nonrumour
1597,553195852643442688,charliehebdo,Among the 12 killed were France's most respected amp controversial cartoonists #CharlieHebdo ,nonrumour
1598,553591758899412993,charliehebdo,Several hostages freed at Jewish supermarket in Paris including a child R Photo Thomas Samson #AFP ,nonrumour
1599,552807054268956673,charliehebdo,Lets play a game This will be blamed on a Racism of Charlie Hebdo b Poverty c Colonial France d Evil of Free Speech,nonrumour
1600,553586393189212161,charliehebdo,Explosions and gunfire heard at scene of hostage taking at kosher supermarket in eastern Paris ,nonrumour
1601,553590750701551616,charliehebdo,When you've lost Hezbollah ,nonrumour
1602,553115396006764544,charliehebdo,18 controversial covers published by #CharlieHebdo Photo Charlie Hebdo ,nonrumour
1603,552807598966059008,charliehebdo,The #CharlieHebdo attack represents possibly the most direct attack by Islamists on Western ideals to date ,nonrumour
1604,553118384540643328,charliehebdo,In support of freedom of expression through words not bullets #JeSuisCharlie ,nonrumour
1605,553105942460760064,charliehebdo,The pen is mightier This is how cartoonists responded to #CharlieHebdo attack ,nonrumour
1606,552831524002103297,charliehebdo,Please RT petition calling for solidarity w #CharlieHebdo ,nonrumour
1607,552844167681159169,charliehebdo,President Obama condemns Paris attack calls it 'terrorist attack' amp pledges U S assistance ,nonrumour
1608,552986374765563904,charliehebdo,Huge crowd gathered in Union Square to show solidarity with France #JeSuisCharlie Via ,nonrumour
1609,553571541578174465,charliehebdo,Snipers helicopters turn French town Dammartin en Goele into warzone Photo Dominique Faget #AFP ,nonrumour
1610,553231607449276416,charliehebdo,#JeSuisCharlie Hey folks enter for free paypal sums ,nonrumour
